,video_id,comments
51,0oqKtwXQZ44,"['कुछ रोजगार की बात भी कर लो.... मोदी जी', 'Aap sab se mai itna hi kahena chahta hun mai 22 saal ka ladka hun aap log se mujhe bas itna kahena h laga aap apne hindustan me surachchit rahena chacha te ho to please chahe hindu ho ya musalman vot modi ji ko hi dena q ki mujhe Aisa lagta h ki jab sahi kaam hota h to takalif jarut hoti hi isliye mujhe vishwas h ki modiji right h lov you sir', 'No other Politician can match the potential which PM Modi has.', 'Great Modi ji,,😙😆', 'Modi ji God bless you', 'आपका episode मुझे बहुत अच्छा लगा \nआपका धन्यवाद pm \nजी', 'माननीय pm जी हमे तो पंचायत शौचालय के पेसे नही दे रही हे मजबुर न मुझे व मेरे परिवार को खुले मे जाना पड रहा हे लगता हे कुछ साल तक ओर बहार जाना पडेगा', 'Isiliye to pardhan mantri bne kitni khubsurti se jhuth bol lete public ka bekup bna lete', 'Best pm', 'Jai hind', 'Jai hind modi ji', 'Hamara PM kaisa ho.....\nNitin Gadkari jaisa ho.....', 'Bahot bahot dhanywad ..Moti Sir... your the best PM in India...', 'Modi ke Mann ki baat, aur desh ki maa ki aank. Jai ho modi 🤣🤣', 'Modi ji good pm', 'Modi Ji is the best leader of the world I m proud of him', 'upsssc Yuva Vikas Adhikari ka result do vote lo👌👌👌👌👌👌👌', 'Modi ji is great person', 'Really very happy to hear you  Modi ji', 'Bhakton ko pranam.. Sawan ke andhe.']"
52,DaMUTP609rI,"['Hum Garibon ke liye wa hamare bachcho ke liye kya kiye Hai modi ji ne... Kya garib bachcha mbbs doctor ban sakta Hai? Kya enjiniyaring kar sakta Hai... Kya garib bachcha apni uachch siksa PA sakta Hai English midium school me... Nahi kyuki uaske mata pita ke pas uase padhane ke liye praise nahi Hai very berojgar Hai.... Uanki dasa ki or dhiyan kyu nahi dete modi ji 😭', 'I am leaving in Ireland last 4years India  has changed lots. He give lots of time for country I think as a Indian I feel proud.', 'Great modiji. I am also a radio listeners.you are doing great work.', 'Thank you modiji 🙏🙏🙏😊', 'chor ko ghandiji se tulna, dhatt sale', 'बकवास शो!', 'मोदी जी को समाज के बारे में सोचना जरूरी है वो जनता द्वारा चुने गये राजनेता है उनका दायित्व है वो जनता को हमेशा खुश और उसकी जरुरतो पर विशेष ध्यान दे !! \nमोदी का दायित्व और फर्ज है वो भारतीय समाज और भारतीयों को अंतरराष्ट्रीय स्तर पर अदभुत अकल्पनीय शानदार अनुभव प्रदान कराए !!', 'बकवास programme', 'Sir Modi Ji hai ; Great Leader', 'temptation']"
53,G8eS3jgbzeU,"['Jai hind modi sir..!', 'abki Baar Modi sarkar  2', 'मोदीजी आपको बधाई और नमन !', 'मैंने मन की बात का हर एपिसोड मोदीजी के मुखारविंद से बड़ी चाव से सुना है ! गाँधी जी  और आजादी के बाद सिर्फ एकही नेता मोदीजी है जिन्हों ने अपनी बात से   हर हिन्दूस्थानी के दिल को छूआ है !  पूरे देश को सशक्त बनाने के लिए आपने पूरी जान लगाई है !!', 'Man ki baat given me more education specially civic and political issues.Now my heart wanted to ask many questions.Among this My first Question is BJP WILL STAND FOR MINORITY CHRISTIAN ACCORDING TO SECULARISM Conception of Indian constitution.', 'आज देश का युवा ndtv रविश कुमार और pm मोदी का इंटरव्यू सुनना और लाइव देखना चाहता है, सवाल अच्छे होने चाहिए, चाटुकारिता वाले नहीं।', 'Modi ji interview kewal sudhir chaudhari aur arnab goswami ko hi dene ki himmat hai, inke alava v bahut patrakar aur tv channel hai, in biased aur bike chqnnels pr propaganda kyo karte hai', 'Modi ji kewal bolte hi rahenge ,...\nYaha students of itna lamba chauda bhasan pasand nahi aata,.bs aap ko bolne ko bol diya jaye, aap shuru ho jayenge....', 'Vijay bhaaa', 'मन मन मोदी', 'Dhanya Hai Bharat Dhanya Bharat Ke Log Mahapurush ko Aaj Tak padhte aur sunte Aaye The Modi ji aaj k   Mahapurush hai...,', 'Man ki bat me apni bat kaise rkhte h???', 'Congratulations modiji great pm...', '👌👌', 'Pheku band kar man ki baat ..\nKabhi employment  dene ki baat ki hai... Desh ko Barbad kar diya.... Modi Jaisi Kharab language koi nahi bulta.... 2019 aane do....', '🙏🙏  मोदी आयेगा और चला जायेगा मगर यह देश एवं उसकी संस्कृति सास्वत है🙏🙏', 'Thank you so much pm ji very helpful video man ki bat', 'love u uncle ji....mere papa bhi sunte hain Apki Man ki awaj our mom ko sunate hain..puri Fmly Apki awaj se khus hoti hai..Vry well sir 👪', 'Maine aaj pehli Baar man ki baat Ko suna or Abhi pachtava ho rha hai ki maine aaj tak kyu nahi suna ise. Such me Aisa lagta hai jaise apni hi Parivar ke kisi sadasya se bhut hi sidhe or sulje swabhaw se baat kre ho . Bhut bhut dhanyavad sammaniya Modi ji .', 'great pm modi ji']"
54,8iRreea6Qh4,"['Our primeminister one and only man ki bhat edition continued hats of you sar', 'Have you discontinued this programme?', 'Plz continue this programme', 'plz upload daily👍', 'RSTV,Have you discontinued this programme.Please let us know this.I have wrote e mails about the programme but there is no response.If have discontinued please then tell the viewers.Does somebody need to through for RTI for this small issue.Why don’t you update the status of programme?Thank you.', 'Is this series closed now.', 'Please upload the indepth series nov 25 onwards', 'Sir plz upload daily videos', 'ye modi old fsen me bhej dega sabkoi ko duniya tecknowlogi ho gaai hai kiya aap v', ""i'd gave up my LPG subsidy for Indians.."", 'goodjob', 'I love Modijee .🙏🇮🇳', 'Chokidaar hee C.....', 'Tea stall’s are Small scale Industries.!?!', 'The love of national is not habbit but multinational.', 'Hi mam gud evening...']"
55,24OKbzNoLgw,"['वाह मोदी इस देश को आपकी जरूरत है', 'Amrita ji chutty pe hai kya ajkl', '💕 की बात करते।', 'IAS PRELIMS 2019 की तैयारी हिंदी माध्यम से करने वाले Aspirants एक बार मेरा चैनल Bhatner IAS ज़रूर देखें, मुझे उम्मीद है आपके लिए काफी लाभदायक रहेगा, Indian Polity, History व सरकारी योजनाओं से सम्बंधित बेहतरीन सामग्री मिलेगी...धन्यवाद', 'great Ms Anchor ☺..', 'https://youtu.be/ivyBiTkA_YA my initiative.. Do watch for better health..', 'we have a PM who talk to comman man of India so heart fully which never happened before.', 'Wooa it a great..', 'मन की बात के जरिए माननीय प्रधानमंत्री नरेन्द्र मोदी जी ने विद्यार्थियों को बहुत मोटिवेट किया धन्यवाद मोदी जी', 'आज लोग एलपीजी सब्सिडी छोड़ कर पछता रहे हैं क्योंकि अब  एलपीजी के दाम दुगने हो चुके हैं कल लोगों को एलपीजी खरीदना ही छोड़ना पड़ेगा 😂', 'Mast mem👄👄  i love  you', 'sirf apni Mann ki baat sunate ho\nLekin janta ki nahi sunte', 'Thanks mam u looking very smart.', 'Great men Pm modi ji', 'Mam aap h vishes  m Aya kre.....nice', 'Dear RSTV..\nWhy you discontinued its English version... In depth..\nPlease continue it also', 'जरा गॉव मे जाकर पता कीजिये की कौन कौन मन की आबाज के बारे में जानता है..? \n\nमेरे जिला के तो लगभग किसी गॉव के लोग नही जानते हैं....  😇', 'गरीबों का घुट घुट के जीना ही उनको सबसे खास बनाता है.....  😁😀', 'This man has tremendous amount of energy... we are really lucky to have a pm like this..if we don’t vote him in his next election. We will be making huge mistake how hugely committed it proves.... he is down to earth how on earth is rahul being compared with such wonderful man... ??? Congress is not an option it’s mistake n big big mistake we have seen it during last 70 years ...', 'प्रधानमंत्री नरेन्द्र मोदी द्वारा शुरू की गयी मन की बात पिछले चार वर्षों में लोगों में अपनी बात पहुंचाने में सफल साबित हुई हैं, जिसके परिणामस्वरूप भारत में नये नये सुधार भी देखने को मिलें जैसे स्वच्छता,खादी एवं लघु उद्योगों को बढ़ावा दिया जाना, लिंगानुपात में सुधार, इत्यादि।।हम आशा करते है आगे भी भारत में और अधिक सुधार देखने को मिलेंगे।।। राज्य सभा टीवी का धन्यवाद।।।']"
56,Qziq5m70z9Y,[]
57,HZnpRGjyOZ0,"['Most of the indian people *SOCH* = 🤏', 'Ram Mandir nhi h kya pm Sahab ke man m....']"
58,xwi5lUuXOOc,"['Great modi ji', 'Well done suraj👌', 'Modi g is the best leader in India 👌👌👌👌👌👌👌👌👌👌👌👌👍👍👍👍👍👍👍👍👍👍👍👍', 'Thanks Modi ji', 'make india developed country', 'Good work by pm narendra modi Ji.... 🇮🇳🇮🇳', 'Thanks']"
59,mGeWjur7R6o,"['Thank u so much pm jee for your great view', 'Good work for an INDIA🇮🇳🇮🇳🇮🇳', 'Very nice modiji', 'Nice👌 initiative by Sarpanch , COMMENDABLE👏', 'Our great pm', 'Faltu ka pm he sab jumle baji karta he abhi Tak rape k bare m kabhi nahi boola aur sirf jumle baji hi karte he Jo ladkiya jinda he unka socho pehle faltu m bakwass karta  rehata he', 'Very nice initiative by PM']"
60,ECGOVODYy6E,"['Nice....👍👍👍👌👌👌', 'Inside Parliament canteen you will get All the Nashta and Meal at subsidised rate.\nNo pension for Govt employees but a onetime MLA when becomes MP, he gets two pensions for the lifetime.\nIn Govt offices - domestic cylinders is used (Not commercial), MPs and MLAs and No party wants to disclose their source funding. \nbureacracy and system is beyond reform, there is tonnes of inertial forces which is ofcourse increases its authority. If you get your work done within time then people will feel powerful and will not bow so the system ensure you are bound to bow down. \nDont expect anything "" Power does not corrupt, but it exposed the real character hidden inside the particular creature, Every moment of greed brings more greed in the future, It wont stop until you understand(observe) the mechanism of behavior development.', 'Good evening mam', 'There should also a GIVE UP RESERVATION , for our poor SC STs.', 'IAS PRELIMS 2019 की तैयारी हिंदी माध्यम से करने वाले Aspirants एक बार मेरा चैनल Bhatner IAS ज़रूर देखें, मुझे उम्मीद है आपके लिए काफी लाभदायक रहेगा, Indian Polity, History व सरकारी योजनाओं से सम्बंधित बेहतरीन सामग्री मिलेगी...धन्यवाद', 'Great job our pride pm', 'पंकज जी मुन्ना जी आप लोग के विचार बहुत नेक है अगर हम सब ऐसा ही सब्सिडी छोड़ दे तो गरीब जनता की बहुत भला होगा आप लोग का बहुत-बहुत धन्यवाद देता हूं और मैं भी सब्सिडी छोड़ता हूं 1 साल हो गया यही सोच हर इंसान के अंदर हो जाए तो हमारे देश के कोई गरीब गरीब नहीं रहेगा', 'Loot lo lpg me bhi. Now cost of cylinder is more than Rs 1k', 'Great job...', 'gud job...', 'What about unemployment and Communal violence? \n\nCan modiji convince that too', 'Pm naredra Modiji...plz bade bade batt banana band karo kuchh nehi milta he koi right bhi nehi app se lekar apki president tak him students app se bat karna chahate the or app Satam ana chayhiye modiji', '70 sal me kuch nahi hua.sab Modi govt me he hua hai. kya khate hai Feku ji.jo Etna jhut Bolte hai', 'bhago feku', 'बेरोजगारी का क्या...?', 'My family too gave up subsidy..and I am proud of it that ,the money goes to somewhere in poor house of my country.', 'Modi ji u r great', 'Thanq', 'Thank you sir']"
61,xyl-zwovOyE,"['Ye bas man ki bat karte hai per kisi aur ki sunte nahi', 'I like modi ji', 'Nice initiative....']"
62,pGrAtf4rwLY,"['Why you do not give the time and date. When you make an announcement , you need to think and use a little bit of mind. What a viewer need to watch any program . Date, day and time. It is  that simple.']"
63,8iXtf-0qAcw,['Berojgar log dilike kijiye man ki bat']
64,SNrPm5Kg-pA,"['Thank you modiji you made dalits to feel proud. \nJai bhim 💪', 'Central Government should help People of State Government of TN in this critical time of natural calamities due to Gaja Cyclone!  Recovery and Rehab is taking a toll on State Resources! Help the People of TN!', 'Great INDIA']"
65,gphlJ12JjSM,"['Only dislike', 'Thank you rajya sabha tv', 'Can I get Mann ki bath in English .If you any link share.', 'Thank a lot respected pm and rs team because whenever I listened man ki bat by pm I get more obsession to do something special for our country I love my india.', 'Man ki baat ke maadhyam se mahatvpoorn vishayon ke baare me jankari dene ke liye dhanyvaad.', 'बहुत बहुत धन्यवाद सर हमारे बिश्नोई समाज की पर्यावरण संरक्षण पर विचार रख कर ।।। 🙏', 'Pm the Great💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪🙏🙏🙏🙏🙏🙏', 'Thanks you sir ji', 'Man ki bat ek acchi pahal ..pm modi ji..👍✌✌👌✊✊✊✊✊', 'Sry mene yeh pheli barr suna but acha hai aaj k badd hmesha sunu', 'PM Modi once again 2019.', 'I LOVE MY DEAR PM NARENRA MODI SIR JI\n@सीढियाँ उन्हें मुबारक हो\r\nजिन्हे सिर्फ छत तक जाना है ,\r    \nमेरी मंज़िल तो आसमान है\r\nरास्ता मुझे खुद बनाना है  ..\r@', 'faku fayk rahaa hay?', 'p.m sir hum युवा h hami nokari chahiye kbhi hmari man ki bat kab karigi.', 'Happy Halloween everyone, Happy Diwali everyone, Indins And AllTheWorld.', 'Thanks     HrPM Narndra Modiji .Go ahead and get a chance to Do Grate India and All the best.', 'CBI ghoosh kand - man ki baat ise liye aayojit ki jati hai.', 'Great sir', 'Honourable PM.🙏🇮🇳', 'आज समझ में आया कि अगर सरदार पटेल नही होते तो शायद हमें 1947 में आजादी नही मिलती।']"
66,b7p7WaBxU6Y,"['How can i talk in mann ki baat', 'jai ho modi sarkar\nDinesh Prajapati', 'THOK DALLO JO BHARAT KE AGENDTA KO BHANG KARTE HEIN', 'lo karlo baat... ye kya baat rkh deta he or andhe kanoon jse pure andhe indian bhaqt piss rhe he.', 'https://www.jokerjee.com/2018/06/khata-na-bahi-modi-ji-sahi_22.html', 'Чё эта хунта делает у меня в рекомендациях????', 'We respect modi ji', '🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳', 'Jay hind jay Bharat.', 'salute hai hamari desh ki sena ko', 'Thanks rstv', 'janta ka bewqoof bnana bnd kar doo', 'humare bujurg bolgaye hai...Azmaye ko dubara nahi azmate... nahi ho paye ga modi ji ap say', 'Lokpriy pm aap apni ojjashawi amukh se logo me mann ki bat ke dawara energetic karne ki kaam adhbut he', 'Thank you so much mam....', 'Thank u rajya sabha tv', ""Congratulations on your idea of ' Man ki baat,' its nice way to connect to people. Please come out withore such programs to connect  to d common man make yourself indispensable. Har har mahadev, om namas shivaya,radhae shyam.Also honourable dear PM Narendra Modiji please take strict action on drug peddlers, d big fish escape small ones and other vulnerable ones get caught. Help r country overcome this."", 'hahaha Humare pm kaisa ho Anil Ambani jaisa ho', 'Modi je man ki baat m sena k baare m bolte ho lakin humare bhai log baster k sc certificate ka darja nii milne par 10 salo se zulm sah rahe hai ishke baare m kya khayal hai aapka', 'Ab hame chutiya nahi banenge....']"
67,qJR2eT3c9xY,"['Respected prime minister your speech is heart touching .....U r d best pm for the india.....Jay hind \nJay bharat....', 'Hello.. sir..\nKrsihi diwas manane ke liye kisi ek din ki awashyakata nhi hai bharat khud hi krishi pradhan desh hai..isliye me apka dhyan krishi chatron ki taraf khichna chahungi... Aap agriculture students se baat krein jo ki desh ke krishi adhyanrat chatron ko aage badne me help karegi or desh ke anya yuva ko krishi se jodne me help karega...thanku \nI hope aap zarur response denge..', 'https://youtu.be/0kWpBS0wfYg', 'Sir,what will be u doing for Sanskrit  language? Get any job in private and government sector? Can we do interview in Sanskrit ?', 'modi ji ias ki age 40 kijiye pls', 'Sankrit sbhi bhashao ki janani hai', 'How we can use mann ki baat programme for exam', 'General caste nhi h desh me kya... Wo janwar h kya jo aap Sirf SC /ST k bare m Baat krte ho... Uske liye aapki koi responsibilities nhi h kya... Bs SC /St krte rhte ho 😓😓.. Sirf Kehne ko k sb desh wasi equal hain mere liye.. Sirf bolne ki Baat h aapke liye..', 'modi 400+', 'jai hind modi ji & rajya sabha tv', 'OUR PM BEST PM', 'kaam ki bat', 'mujhe  pata  nahi  tha  rakhabandhan  bhai  behen  ka  tyohaar  hai  madi  matlab  public  ko  bewakuff  bananewala', 'Thanks u', 'Thanks u', 'Maan ki baath chod kaam ki baath Kar pm g ..hamaray desh mai ladiya ko insaf nahi mil raha ha ...bihar shelter case kathua case .and so many .....pm is silent on such issues !! We need your press conference with people of India .....', 'Jai Shri Ram', 'रक्षाबंधन की हार्दिक शुभकामनाएं सभी लोगों को', 'Modi jee bahut achchhe PM hai country ke (favorite pm) Bharat ke gaurav hai but Rahul ko country ke under kuchh bolana chahiye videsh(Foreign) me nahi .wah pm ke condidate kaise ho sakata hai', 'प्रधानमंत्री जी महान संस्कृति भाषा को बाड़ावा दोने के लिए अनुरोध करता हूँ। जय हिंद']"
68,Tt398m4nXV4,"[""Vande Mataram' jai hind jai bharat '"", 'Thanks rstv.', 'Arre bhai kya behoodgi h pm ke man mein ek Baar bhi petrol diesel farmer  data privacy lynching education unemployment ye Sab nahi aata kya ? \nBhasan pelkar man nahi bharta kya?', 'Aakho me rovsani jlaye huye h .pr hmre desh ke her kone me manvta ko mitane me chhoti 2 yogdan dete h modi ji ye mai apni aankho se dekhti hu kash sare log samjhte manvta ko......', 'जय हिंद...।', 'Jalne wale jalte rahe Hindustan badhte rahe', 'Respect', 'You are great inspiration sir', 'I love to our  respectable PM .He is the best PM of India  .He is   the  motivater.jai hind jai Bharat🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏', 'Very Very Good, have touched every issue', 'I think he is a great Prime Minister India has ever seen.. Enlightening information.. Thank you sir..', 'This initiative of Mr. Prime minister sir is admirable & provides great inspiration to the youths of Country. Thanks!', 'Our prime minister is the best 👍😄....man ki bat is a unique idea to express thought...I like always 😍', 'इसमें देखते है इसमें देखते हैं राजनीतिक कई भक्त हैं जो गाली गलौज करते रहते हैं इससे क्या फायदा होता है अगर वह विद्यार्थी हो सच में इंटरनल माइंड से सोचता हो एक्सटर्नल माइंड को स्थिर रखता हो वह ऐसा बात नहीं कर सकता क्योंकि राजनीति  एक दलदल है और हमारे देश के प्रधानमंत्री मोदी जी को हर व्यक्ति को सम्मान करना चाहिए चाहे वह कोई धर्म को यह हमें अपना संस्कृति संविधान अपना आदर्श विचार अभिव्यक्ति पर एक नजर देखे तो पता चलता है की हम जो कर रहे हैं वह सरासर गलत है इसलिए भाई लोग हमारे प्रधानमंत्री मोदी जी पूरे देशवासी के लिए प्रधानमंत्री है उसे सम्मान करना चाहिए नाकी एक दूसरे गाली गलौज अगर आप अच्छा सोचते होंगे तो कभी गाली नहीं देंगे भाई आप लोग सभी सम्मान पूर्वक बात करें आपके अंदर क्षमतावान और ऊर्जावान बनने की शक्तियों हो तो आप हर चीज समय पूर्वक बात करिएगा', 'मोदी जी अच्छा वक्ता है लेकिन रोजगार के बात करें या विधार्थी के लिए कोई काम  सफलतापूर्वक नहीं हुआ है मोदी जी अच्छे प्रधानमंत्री हैं हर समय न्यूनतम समर्थन मूल्य चिल्लाते रहते हैं इसका मुनाफा कितना व्यक्ति को मिलता है क्या यह जमीन पर उतर पाया है क्या ऋण माफ करने से किसान का भला हो जाएगा इसमें ऐसा किसान शामिल है जो सच में गरीबी की मार झेल रहा है या सिर्फ खास किसान को मुनाफा मिल रहा है इसलिए हर सूचकांक देखने पर पता चलता है जमीन पर उत्तर पाया है कि नहीं', 'Respected PM thanx', 'Aisa chutiya pm hmne aaj tk ni dekha !!', 'माननीय प्रधानमंत्री मैं आपसे बहुत प्रभावित हूं आशा करता हूं कि आने वाले समय में हमारे देश को आप जैसे प्रधानमंत्री मिले धन्यवाद इंजीनियर हेमंत बौद्ध', ""U r not a media man\nYour work is to work\nNot gungatha of your govt. It is biased.\nYou can't use your power to wash our brain\n#shameful act by a pm who lies"", 'Aesa lg rha k book padh rhe h \nEmotions nhy h']"
69,53dib7yEkFQ,"['🏡', 'Good Shar', 'Ma up से हू or ma bhot presan हू मेरी मदद करे मेरे सुसराल bale bhot presan करती ha 7983136872 ये num मेरे सुसराल balo ka num ha or 9627508709 ये मेरा num hs', 'Salute hai modi ji ko', 'जी हम बहुत ही रोते हमारा घर नही है हमारी बाते मोती जी तक पहुचाए मोo  6280242448', 'Modi ji apa ayushman yojana lagu kiye eshke liye apa ko me dil se parnam karts hu ,apa ne bahut logo ko esha yojana me laye esha me liye bhi apa ko shukriya , apa ne to San kar diya lekin esha ka labha lens me liye abhi bhi logo me jakrugta nahi hai ,ki tabiyet kharab hone par kaha jaye kiya kare , esha ka help no bhi nahi lagata hai, kiya apa logo ko yehi sapana dikhaye the.', 'Sir hamko bhi muqa dijiyeh hamri bhi sun lijiyeh plz  ..ham bhi aapke fan hain ......', 'Hello', 'Please modi ji hamari help kijiya', 'Modi ji hum aapki man ke bAat sunta modi ji huma aapki baat bahut sundar lag ti h', 'SIR ...BOHOT HI ACHHA KARYA KAR RAHE HIN ....PAR MEIN AAPKO CHHATISGHAR MEIN MAHILAOO KI STITI K BARE MEIN BATANA CHAHUNGI ...\n          MODI JI 🙏 C.G .MEIN MAHILAO KI GOVT. JOB MEIN LANE K LIYE ADHIK SE ADHIK  VECANCY NIKALIYE', 'Too phir modi jii harek jati bharat ka ek saath yogdivash manaya too phir aarakshan kya haii ek Tass khealne wala ko gov hoo jata haii Jo 18ghante padhne wala ko jov kyo nahi hota mujhe saram lagta haii mai USS deass mea rahta hoon Jo taileante sea job nahi balki aarkshan sea job milta haii', 'Ma ak garib Ghar ki oorat ho moze  nookri da da moze app ka  phone number chahia moze koie be nookri da da', 'मन की बात\n\nलार्ड मैकाले और कार्ल मार्कस् को भर पेट गाली देने वाले यह बतायें कि इस देश से अंग्रजियत कब बिदा होगी। हमें अंग्रजियत से कब मुक्ति मिलेगी?\n\nhttps://youtu.be/sj7fWewcP2Q', 'Modi sala bada chor hain', 'माननीय मोदी जी आपका 5 बर्षो का ये कार्यकाल अविस्मरणीय एवं उल्लेखनीय रहा है आपका व्यक्तित्व बहुत ही प्रभावशील है कि हर एक बच्चा आज आपका नाम जानता है', 'Good', 'मोदी जी फिर से 2019', 'Jay ho modi', 'Sb faltu h']"
70,xJv4c0-XnLM,"['Purei desh mein har garib nagrik ko Lamborghini urus flying suv ka saubhagya prapt hona chahiye', '6g launch kab karenge modiji', 'Everyday I am watching Republic tv nd Times Now I love Arnab debating why ....because Arnab rising countries best points. And he create revolution on Indian media. Those before paid media destroyed our country nd twist our ppls mind. Now Arnab also parallel to you fighting with our anti Indians. Everyday I am posting our anti Indians how they destroyed our young generation mind. We have to stop on our National tv anti Indian lobby. India last 70 yrs so many important time, money nd anergy we lost because of Congress policy. We are changing now under the guidence of Modiji ND we want it shd be continue. So we all Indian shd vote only nd only Modiji BJP only. Why your manke bat me Mera pH no. 8369463943 accept nehi karraha hay. Jai Hind🇮🇳', 'After 2010 when I come back India I start little in politics because many yrs I was out of India. I find only Modiji is d best  leader of our country for development. I study continue with in Indian. Election come nd full bahumatse BJP jita. Hum ne bahut khush huwa ki Mera vote kampe laga. Dosal Africa Kam karke aaj me full time only Modiji aur BJP team kohi support kartahu. Congress aur oppn ko galiti exposed kartahu.Bahutbar Mera pH.block Kiya but Maine Mera individual news by phone stop nehi Kiya. Mera sath aaj 100 friends hay. I am very happy to publicity with my strong positive nd honest PM ko salute kartahu. 2019 me Modijiko first anahi parega. Hum sab sath sath hay. Jai Hind🇮🇳', 'Only modi modi 2019', 'मोदी जी को नोटा ही चाहिए लोक सभा में\nलगता है ।\n10 प्रतिशत आर्थिक आधार पर क्यो ?\nSC ST जाति आधार पर क्यो ?\nहमने तो आरक्षण मंगा भी नही आरक्षण हटाओ \nजरूरी हो तो सभी जाति धर्म को आर्थिक आधार पर दीजिये ।', 'मोदी जी,जिस एट्रोसिटी एक्ट (sc st एक्ट) के लिए कानून संसोधन कर विशेष वर्ग (ओबीसी, सामान्य) के लोगो को बिना जांच और बिना जमानत सीधे जेल में डालने को सामाजिक न्याय का नाम देते हो, \nअसल में वो सामाजिक अन्याय है।', 'thanks so much.indian.man.shaudi.arab.helf.you.use.apne.desh.laya.jae. thanks so much for your help with the future please reply with your family and friends are coming from you soon to get back in touch base on', '101ya11', 'I proud to be an India ........JAI HIND.', 'kya hua tera wada,  wo kasam wo irada?', 'Mzzaa aa jata h mannkibaat sun kr\nThanx modiiijii', 'Sach bat khi apne sir', 'p.m.to aise hi Jo Jo bataiye ki maire man Mai Kya Hai.', 'priy modi ji des ke trck drywer ke bare me bhi kuch siochiy  ye bhi des ke liye twentieth four ouvers jan hatheli per lekar khalte he forty-five degree temperature  andi  tufan rain me  des ki gdp badane me kary karte he year bhi kisi army  se  kam  nhi he', 'pm modi ji aj desh ko apki jarurt h', 'Aam aadmi ki man ki baat kon sunega .\nFenku PM \nModi ko Nobel prize milna chaye fenkne me bhut mahir hai.', 'क्या सर आप कि पार्टी बजेपी के हम इतना गुड़ गाते हैं आज हमारा परिवार सुरक्षित नही हैं बार्ह्मम के लोगो ने जिना हराम कर दिया हैं तो हम क्या करे आप ही बताये आप गरिबो बचाने के लिये सब कुछखर रहे हैं इधर हम लोग झेल रहे हैं', 'You are doing great Respected pm, keep going', 'Ye\xa0man\xa0ki\xa0bat\xa0nahi\xa0chutiyapanti\xa0ki\xa0bat\xa0hai\xa0kabhi\xa0lok\xa0siksa\xa0prerako\xa0ke\xa0ware\xa0mai\xa0kuch\xa0kaho\xa0or\xa0karo\xa0Humari\xa0sankhya\xa0600000\xa0hi\xa0or\xa01200000\xa0patni\xa0\xa0ma.\xa0Bap\xa0samz\xa0jao\xa0sarkar\xa0hila\xa0dege']"
71,togOe2daRmw,"['Yoog to sir g regular ho Gaya hai', 'We are also become the Modi', 'Modi Ji Jaisa Koi Nahin !!!!', 'nice rs TV', 'Chand Bawali is in Alwar district of Rajasthan not in Jodhpur as said by Honourable PM. Therefore kindly be correct yourself and avoid the mistake.', 'Plz sir prime minister make our Facebook,youtube so that we lead world', 'india;s best pm.', 'Smiling Buddha`s credit should have gone to Pm Indira for 1974 and for 1998 Bajpayi sahab, Named shakti.\nThanks.', 'Thanks to RS tv', 'SMALIING BUDDHA FIRST POKHRAN TEST 1974  DE RELATED HAI NA KI SECOND 1998', 'Excellent speech', 'thank you rstv', 'Rahul urfe pappu ko silf itna pucho ki Bharat ne Kitne medal jite Sahi answer milega apun uska gulam banhavuga', '❤❤', 'Thanks rajyasabha', 'Jai hind', 'Wah till date best pm', 'All over world best p.m.', '🐆', 'Very nice']"
72,T5gmpRXrwEs,"['वा ह नारेंदर मोदी जी करतें तो विकाश बात करतेंहै लेकिन विकाश करेंगे नही युवाओ को नौकरी देंगेनही खाली मनकी बात करेंगे आप कबतक देशवाशीऔ को मूर्खबनायेंगे जनता समझ चुकी है\nमोदी', ""It's more important to have a good quality of agricultural produces/productions, not just quantity because very drastically the quality is degrading is all;grains, pulses, fruits,vegetables, medicinal plants including herbal products."", '👌👌👌👌👌👌💪💪👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏✌✌✌👌👌', 'Sir pls take a great action to preserve our water for upcoming generation', ""I'm don't like this show like faltu show""]"
